"manyID","treatyID","stateID","Title","Begin","End","Signature","Force","stateSignature","stateRat","stateForce","stateForce2","stateForce3","Term","stateWithdrawal","stateWithdrawal2","gengID","ecolexID","ieaID","Comments","Deposit","obsolete","ProvisionalApp","Reservation","verified","Notes","stateForce_ecolex","stateForce_iea","Consent","Acceptance","Accession","Changes_HUGGO","Verified_HUGGO","Checked_HUGGO","Succession"
"INTSLS_1974A","INTSLS_1974A","KOR","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1980-12-31","1981-03-31",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","LBR","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1977-11-14","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","MCO","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1974-11-01","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","MEX","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1977-03-28","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,"1977-03-28",NA,"Accession, Acceptance","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","PRT","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1983-11-07","1984-02-07",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","RUS","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1980-01-09","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,"1980-01-09",NA,"Accession, Acceptance","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","SWE","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1978-07-07","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,"1978-07-07",NA,"Accession, Acceptance","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","UKR","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1974-11-01","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","USA","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1978-09-07","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","VEN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1983-03-29","1983-06-29",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","YEM","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-03-06","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-03-06","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","BGR","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-08","1983-11-02","1984-02-02",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,"1983-11-02",NA,"Accession, Acceptance","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","ARG","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-12-12","1979-12-05","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","BEL","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-12-17","1979-09-24","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","POL","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1975-01-10","1984-03-15","1984-06-15",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","DEU","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1975-02-18","1979-03-26","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","ESP","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1975-03-04","1978-09-05","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","CHN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1974-11-01","1980-01-07","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","NOR","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25","1975-06-24","1977-02-15","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accession","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","BHS","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-02-16","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-02-16","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","BRA","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-05-22","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-05-22","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","CAN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1978-05-08","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1978-05-08","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","CPV","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1977-04-28","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1977-04-28","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","DOM","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-04-01","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-04-01","stateSignature, stateRat, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","IND","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1976-06-16","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1976-06-16","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","JPN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-05-15","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-05-15","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","KWT","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-06-29","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-06-29","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","NLD","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1978-07-10","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1978-07-10","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","PAN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1978-03-09","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1978-03-09","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","PER","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-12-04","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-12-04","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","ROU","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-05-24","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-05-24","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","TON","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1977-04-12","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1977-04-12","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","TTO","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-02-15","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-02-15","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","URY","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1979-04-30","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1979-04-30","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","ZAF","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-05-23","1980-05-25",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-05-23","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","ITA","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-06-11","1980-09-11",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-06-11","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","TUR","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-07-31","1980-10-31",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-07-31","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","TUN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-08-06","1980-11-06",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-08-06","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","COL","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-10-31","1981-01-31",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-10-31","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","PNG","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-11-12","1981-02-12",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-11-12","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","FIN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-11-21","1981-02-21",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-11-21","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","QAT","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1980-12-22","1981-03-22",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1980-12-22","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","MDV","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-01-14","1981-04-14",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-01-14","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","GIN","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-01-19","1981-04-19",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-01-19","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","SGP","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-03-16","1981-06-16",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-03-16","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","NGA","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-05-07","1981-08-07",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-05-07","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","LBY","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-07-02","1981-10-02",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-07-02","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","BGD","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-11-06","1982-02-06",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-11-06","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","PHL","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1981-12-15","1982-03-15",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1981-12-15","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","GAB","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1982-01-21","1982-04-21",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1982-01-21","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","ECU","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1982-05-28","1982-08-28",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1982-05-28","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"INTSLS_1974A","INTSLS_1974A","VUT","International Convention For The Safety Of Life At Sea (SOLAS)","1974-11-01",NA,"1974-11-01","1980-05-25",NA,"1982-07-28","1982-10-28",NA,NA,NA,NA,NA,"GENG-1163","TRE-000115",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1982-07-28","stateSignature, Accession","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
